ARO Accession	Name	Model ID	Model Type	Pathogen	NCBI Plasmid	NCBI WGS	NCBI Chromosome	NCBI Genomic Island	Criteria	ARO Categories
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Pseudomonas aeruginosa	0	95.19	97.64	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Acinetobacter pittii	0	0.43	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Pseudomonas fluorescens	0	0	2.94	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Pseudomonas fluorescens	0	0	2.94	0	perfect	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Stenotrophomonas maltophilia	0	0.65	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Neisseria meningitidis	0	0.05	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Streptococcus pneumoniae	0	0.01	0	0	perfect_strict	aminoglycoside antibiotic; antibiotic efflux
ARO:3004038	Pseudomonas aeruginosa emrE	2655	protein homolog model	Pseudomonas aeruginosa	0	85.38	87.4	0	perfect	aminoglycoside antibiotic; antibiotic efflux
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia coli	0	0.47	5.51	0	perfect	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia coli	0.03	21.14	39.77	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Klebsiella pneumoniae	0	0.01	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella sonnei	0	95.97	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella boydii	0	5.75	7.14	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia fergusonii	0	15	10.87	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia albertii	0	100	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Escherichia marmotae	0	96.3	100	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella dysenteriae	0	31.03	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Citrobacter werkmanii	0	15.38	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Klebsiella oxytoca	0	0.78	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004039	Escherichia coli emrE	2656	protein homolog model	Shigella flexneri	0	96.47	94.12	0	perfect_strict	antibiotic efflux; macrolide antibiotic
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Acinetobacter baumannii	0	0.02	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Enterobacter cloacae	0	0.59	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Stenotrophomonas maltophilia	0	0.22	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Enterobacter hormaechei	0	0.08	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Klebsiella quasipneumoniae	0	0.71	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Staphylococcus saprophyticus	0	0.97	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Salmonella enterica	0	0.01	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Escherichia coli	0	0.01	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004041	Klebsiella pneumoniae acrA	2659	protein homolog model	Klebsiella pneumoniae	0	93.81	86.96	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter cloacae	0	78.11	67.74	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter asburiae	0	99.15	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter hormaechei	0	1.52	0.67	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter kobei	0	98.94	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter chengduensis	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Leclercia adecarboxylata	0	5.26	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter roggenkampii	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Vibrio parahaemolyticus	0	0.07	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Klebsiella pneumoniae	0	0.04	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter cloacae	0	2.37	3.23	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004042	Enterobacter cloacae acrA	2660	protein homolog model	Enterobacter roggenkampii	0	79.82	82.61	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Staphylococcus aureus	0	0.01	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia coli	0.01	23.61	39.62	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Acinetobacter pittii	0	0.43	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Klebsiella oxytoca	0	0.78	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella sonnei	0	3.41	100	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella dysenteriae	0	6.9	0	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Enterobacter cloacae	0	0.59	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter amalonaticus	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Enterobacter hormaechei	0	0.08	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella boydii	0	96.55	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter portucalensis	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia albertii	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia fergusonii	0.44	95	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter koseri	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia marmotae	0	96.3	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia fergusonii	0	5	0	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter werkmanii	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter youngae	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella boydii	0	18.39	21.43	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Citrobacter freundii	0.27	97.57	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella dysenteriae	0	100	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella flexneri	0	1.37	0	0	perfect	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella flexneri	0	98.82	94.12	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Salmonella enterica	0	99.41	94.16	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Shigella sonnei	0	99.77	100	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Escherichia coli	0.01	35.32	57.85	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Klebsiella pneumoniae	0	0.13	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Serratia marcescens	0	0.36	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004043	Escherichia coli acrA	2661	protein homolog model	Acinetobacter baumannii	0	0.05	0	0	perfect_strict	antibiotic efflux; cephalosporin; fluoroquinolone antibiotic; glycylcycline; penam; phenicol antibiotic; rifamycin antibiotic; tetracycline antibiotic; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Klebsiella oxytoca	0	0.78	0	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Enterobacter asburiae	0	1.69	0	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Enterobacter hormaechei	0	0.23	0	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Enterobacter cloacae	0	0.59	0	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Providencia stuartii	0	3.33	9.09	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Klebsiella michiganensis	0	1.8	0	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
ARO:3004045	antibiotic resistant fabI	2666	protein variant model	Pectobacterium parmentieri	0	94.12	100	0	perfect_strict	antibiotic target alteration; isoniazid; triclosan
